chart_id,elo_diff,msd_overrated,skillset,chart_name
261875,1203.93,1.0332,technical,"('po svoje', ""DumpAss Dude's Dream 2"")"
354674,1147.18,1.0331,technical,"('Dubidubidu', 'Valedumps 4')"
285677,1167.87,1.033,technical,"('Hard Times', 'Mina Minimegapack 6 (daunrealonez)')"
331594,1352.95,1.033,technical,"('Flying High', 'Caustic_Conversion')"
321780,1153.15,1.0329,technical,"('Tokyo Drift', 'Timdam Snackpack 2')"
301045,1128.01,1.0327,technical,"('Ebin', 'P3Pack1')"
261421,1281.81,1.0326,technical,"('Sleep!', 'D E N P A C K  D E F E N S E  F O R C E  2')"
270353,1293.27,1.0325,technical,"('Heavens Gate', 'Grape Cola 2')"
323131,1279.22,1.0322,technical,"('Magical Energy makes the Craziest Strongest Quality! Magical-Audio No.1!', 'Valedumps 3 (Route B)')"
323295,1167.97,1.0321,technical,"('Master Exploder', 'Valedumps 2')"
344340,1359.97,1.032,technical,"('Adcar', ""Pizza69's Slices of Heaven Megapack"")"
283194,1277.93,1.0318,technical,"('Cutie Panther (Momora EUROBEAT Remix)', ""Lemon's Fruit Snacks"")"
285486,1185.85,1.0318,technical,"('Ce s a intamplat cu noi', 'Minty Fresh Pack 2')"
307140,1178.87,1.0317,technical,"('Night Witches', ""Skwid's Minipack 5 (Edition)"")"
261937,1078.61,1.0315,technical,"('hectopascal', ""DumpAss Dude's Dream"")"
285355,1134.09,1.0315,technical,"('SOPPY', 'Minty Fresh Pack 4')"
257788,1159.54,1.0314,technical,"('HERE IT COMES THE SUN', 'cesspool of ribal 4')"
323166,1043.52,1.0314,technical,"('ＭＩＮＩ ＭＡＬＬ', 'Valedumps 3 (Route B)')"
323219,1610.06,1.0314,technical,"('イリヤイリヤ', 'Valedumps 3 (Route A)')"
261910,1295.67,1.0313,technical,"(""What's new Scooby-Doo?"", ""DumpAss Dude's Dream 2"")"
280753,1321.61,1.0313,technical,"('Live Nor Die', 'Jumpstream Of Fighters Vol. 2')"
342898,1406.98,1.0313,technical,"('Kuchizuke Diamond', 'interesting files i found in my discord dms')"
323150,1061.57,1.0312,technical,"('Touch Off', 'Valedumps 3 (Route B)')"
343766,1096.74,1.0312,technical,"('The Finer Things', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
282022,1097.39,1.031,technical,"('Here In My Arms', 'Lofty Minipack 4 (Paradise Loft)')"
329851,1303.82,1.031,technical,"('Craziness Age', ""XingRen's Megapack vol.2"")"
367776,1280.82,1.031,technical,"('Sendan Life', ""Vela's Velato"")"
282021,1147.38,1.0309,technical,"('K Chertu Lybov', 'Lofty Minipack 4 (Paradise Loft)')"
264866,1574.52,1.0305,technical,"('Aim BURST', 'Fennec Fallacy')"
323297,1145.92,1.0302,technical,"('New Patek', 'Valedumps 2')"
285447,1443.63,1.03,technical,"('Slovaci Oziju', 'Minty Fresh Pack 2')"
331574,1251.2,1.03,technical,"('Bloody Mary, Kate And Ashley', 'Caustic_Conversion')"
285173,1271.91,1.0299,technical,"('Inferno', 'Miracle Streamz')"
281995,1168.67,1.0298,technical,"('Hanging Garden of Clockwork', 'Lofty Minipack 4 (Paradise Loft)')"
271853,1125.53,1.0297,technical,"(""You're the Best"", 'hi19hi19 Pack 2 - Dumps and Hard Stuff')"
282178,1172.7,1.0295,technical,"('[6-2] Kim', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
315291,1159.66,1.0295,technical,"(""Kazye's ED"", 'TESTOPACK')"
282155,1184.51,1.0293,technical,"('[4-2] Get Low', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
285203,1137.67,1.0293,technical,"('Atlas', 'Minty zFarts Pack 2')"
323285,1237.78,1.0291,technical,"('BADBOY (2018)', 'Valedumps 2')"
261968,1008.19,1.029,technical,"('Scratching', ""DumpAss Dude's Dream"")"
285416,1151.89,1.029,technical,"(""Tim's OP"", 'Minty Fresh Pack 3')"
285719,1832.87,1.029,technical,"('Push it to the Limit v2', 'Mina Minimegapack 4')"
297609,1111.26,1.0289,technical,"('hot girl bummer', 'owo tappies')"
323234,1380.17,1.0288,technical,"('A Beautiful Song', 'Valedumps 3 (Route A)')"
285426,1210.96,1.0287,technical,"(""But It's Better If You Do"", 'Minty Fresh Pack 3')"
288891,860.69,1.0285,technical,"('Luna Clock', 'ODI2 Solo Conversions')"
357982,1138.98,1.0284,technical,"('Dat Phonk', 'Demure Dumps')"
265995,1205.71,1.0283,technical,"('Rave7', 'FFR Community Pack Winter 2011')"
285411,1154.46,1.0283,technical,"('Mount St. Helens is about to Blow Up.', 'Minty Fresh Pack 3')"
253939,1008.82,1.0282,technical,"('Swamp Thing', 'Breakcore Princess')"
323363,1308.31,1.028,technical,"('Chirality', 'Valedumps')"
285673,1150.72,1.0279,technical,"('Moi... Lolita', 'Mina Minimegapack 6 (daunrealonez)')"
307073,1185.38,1.0279,technical,"('A E I U E O Ao!', ""Skwid's Minipack 9 (Anchor Edition)"")"
307141,1196.8,1.0279,technical,"('Virtue and Vice', ""Skwid's Minipack 5 (Edition)"")"
307152,1197.51,1.0276,technical,"('Koi no Twinkle Dance', ""Skwid's Minipack 5 (Edition)"")"
315268,2043.31,1.0276,technical,"('Death Waltz', 'TESTOPACK')"
354602,1128.79,1.0275,technical,"('Hito mania', 'Valedumps 4')"
261872,1268.98,1.0274,technical,"('Baby', ""DumpAss Dude's Dream 2"")"
285508,1193.02,1.0273,technical,"('Lone Digger', 'Minty Fresh Pack 1')"
350545,1291.8,1.0273,technical,"('El Fujiyama en llamas', 'Psychotic Dumps')"
271732,623.57,1.0272,technical,"('Synchronized Hearts', 'hi19hi19 Pack 5 - Streams and Memes')"
285476,1275.93,1.0272,technical,"('Itsuwaranai Kimi e', 'Minty Fresh Pack 2')"
282150,1138.44,1.0271,technical,"('[3-1] Hero (feat. LMNOP)', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
323209,1029.41,1.0271,technical,"('Lucky People', 'Valedumps 3 (Route A)')"
318610,1294.15,1.027,technical,"('Hakkensha wa Watashi', 'Treat Minipack 1')"
344368,1097.36,1.027,technical,"('Duvet', 'Packful of Hollow')"
271726,757.88,1.0269,technical,"('Dragonsbane', 'hi19hi19 Pack 5 - Streams and Memes')"
285473,1296.34,1.0268,technical,"('Veo srece', 'Minty Fresh Pack 2')"
341633,1195.15,1.0266,technical,"('on & on', 'This Could Have Been Your Pack')"
285238,1177.19,1.0264,technical,"('Superstar', 'Minty zFarts Pack 2')"
285495,1439.24,1.0264,technical,"('Paradise', 'Minty Fresh Pack 1')"
323341,1147.29,1.0264,technical,"('Omen', 'Valedumps')"
285498,1219.31,1.0263,technical,"('Nerde', 'Minty Fresh Pack 1')"
264886,1160.93,1.0262,technical,"('Balalaika', 'Fennec Fallacy')"
285521,1213.24,1.0262,technical,"('Flash in the Night', 'Minty Fresh Pack 1')"
285286,1221.93,1.0261,technical,"('Dragostea Din Tei', 'Minty zFarts Pack 1')"
285989,1561.23,1.0258,technical,"(""samt0rx's OP"", 'midare megapack 4')"
285155,1311.17,1.0257,technical,"('Sakura Fubuki', 'Miracle Streamz^2')"
307075,1129.42,1.0257,technical,"('Halloween of the Dead II', ""Skwid's Minipack 9 (Anchor Edition)"")"
260828,1618.83,1.0256,technical,"('Cigaro', ""'cunt"")"
271701,1514.88,1.0255,technical,"('Overture', 'hi19hi19 Pack 5 - Streams and Memes')"
304277,1044.42,1.0254,technical,"('Muffin Man', ""Scintill's Minipack 3"")"
354636,900.89,1.0253,technical,"('Dynasties & Dystopia', 'Valedumps 4')"
285408,1530.6,1.0252,technical,"('zz402 BPM Practice', 'Minty Fresh Pack 3')"
285684,1323.16,1.0252,technical,"(""It's Raining Men"", 'Mina Minimegapack 6 (daunrealonez)')"
328436,1193.6,1.0252,technical,"('Odoru Mizushibuki', 'Yolomania Vol. 4')"
307122,1209.2,1.0251,technical,"('Tenkyou no Alderamin', ""Skwid's Minipack 7 (Assault Edition)"")"
281999,1293.13,1.025,technical,"('Tendon', 'Lofty Minipack 4 (Paradise Loft)')"
285361,1258.68,1.025,technical,"('YELLOW', 'Minty Fresh Pack 4')"
285423,1218.33,1.025,technical,"('I Will Survive', 'Minty Fresh Pack 3')"
331573,1171.72,1.0248,technical,"('Glimpse of Us', 'Caustic_Conversion')"
282000,1085.8,1.0247,technical,"('Bolnavi Amandoi', 'Lofty Minipack 4 (Paradise Loft)')"
327792,1101.62,1.0247,technical,"('Soda City Funk', ""Vela's Velato v3 - Take Back the Falls"")"
283188,1477.29,1.0245,technical,"('Can You Feel My Heart', ""Lemon's Fruit Snacks"")"
328674,1005.76,1.0244,technical,"('Guitars Still Suck', 'Yolomania Vol. 2')"
342810,1400.74,1.0244,technical,"('Roy', 'interesting files i found in my discord dms')"
285339,1125.73,1.0243,technical,"('Last Surprise', 'Minty Fresh Pack 4')"
285452,1416.29,1.0243,technical,"('Swing', 'Minty Fresh Pack 2')"
264864,1026.17,1.0239,technical,"('Dirt On Me', 'Fennec Fallacy')"
282154,1270.39,1.0237,technical,"('[8-3] Ben Aptal Miyim', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
302180,1348.62,1.0236,technical,"('[5-6] Friday', 'Rebound Dump Collection Megapack II')"
323233,966.4,1.0236,technical,"('Gone', 'Valedumps 3 (Route A)')"
262491,1282.17,1.0235,technical,"(""[SPECIAL-5]11brendon's OP"", ""DourGent's Minipack"")"
339382,1198.08,1.0232,technical,"('完全放棄宣言', 'Grape Cola 3')"
354661,1242.89,1.0231,technical,"('Bozo bozo bozo', 'Valedumps 4')"
253615,1103.14,1.0228,technical,"('Yatta!', 'Bad.End')"
285318,1120.02,1.0228,technical,"('Funiculi Funicula', 'Minty Fresh Pack 4')"
250518,1137.05,1.0226,technical,"('SEVENTEEN', 'Anime Sucks Ass  3')"
285250,1455.91,1.0225,technical,"('Reluctantly Accepting Temporary Overexhaustion', 'Minty zFarts Pack 2')"
328451,1135.79,1.0225,technical,"('Ice Cage', 'Yolomania Vol. 4')"
261414,1153.09,1.0224,technical,"('Cupid Review', 'D E N P A C K  D E F E N S E  F O R C E  2')"
316948,1264.23,1.0224,technical,"('Ashita wa Atashi no Kaze ga Fuku', 'Suomi 101')"
285386,1276.31,1.0223,technical,"('ieuD', 'Minty Fresh Pack 3')"
281990,1364.62,1.0222,technical,"('Fuego (Sakuraburst Remix)', 'Lofty Minipack 4 (Paradise Loft)')"
250565,1206.85,1.0221,technical,"('Brave Heart (tri.Version)', 'Anime Sucks Ass 1')"
259846,1168.77,1.022,technical,"('The Clockwork Rose -Tokei Shikake no Bara Shoujo-', 'Definitely Not Denpack')"
285313,1200.69,1.022,technical,"('Bat Country', 'Minty Fresh Pack 4')"
272651,1361.18,1.0219,technical,"(""aCiiiii's OP"", 'Hard Songs Megapack Volume 7')"
307145,1138.87,1.0219,technical,"('Fear The Fear', ""Skwid's Minipack 5 (Edition)"")"
282086,1273.37,1.0217,technical,"('Day Oh', 'Lofty Dump MiniPack 2')"
285544,1234.92,1.0217,technical,"('Hallelujah', 'Minty Fresh Pack 1')"
285712,1280.67,1.0217,technical,"('Spente Le Stelle', 'Mina Minimegapack 6 (daunrealonez)')"
327817,1476.71,1.0216,technical,"('Alice is Sweet', ""Vela's Velato v3 - Take Back the Falls"")"
255738,1098.4,1.0215,technical,"('Higurashi no Naku Koro Ni', 'Celeb Dumplings (Delicious Edition)')"
285241,1179.32,1.0215,technical,"('Delfino Plaza', 'Minty zFarts Pack 2')"
329993,1319.77,1.0214,technical,"('American Psycho', 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
261840,1253.79,1.0213,technical,"('Throwdown', 'Dump Parade')"
261955,1244.58,1.0213,technical,"('Astronomia (鬼火少年)', ""DumpAss Dude's Dream"")"
323172,1045.33,1.0213,technical,"('LOSER', 'Valedumps 3 (Route B)')"
261956,1097.6,1.0212,technical,"('青鳥銜風', ""DumpAss Dude's Dream"")"
270381,1478.95,1.0212,technical,"('大地の閾を探して', 'Grape Cola')"
285427,1017.27,1.0212,technical,"('Night Sky', 'Minty Fresh Pack 3')"
323306,1218.29,1.0212,technical,"('YOU FUCKERS WERE ASKING FOR THIS ONE', 'Valedumps 2')"
285369,1115.02,1.021,technical,"('Stork', 'Minty Fresh Pack 3')"
285543,1345.37,1.021,technical,"('Do You Feel It', 'Minty Fresh Pack 1')"
322903,979.48,1.021,technical,"('Shin sekai', 'Untitled Stepmania Pack')"
285711,1065.0,1.0209,technical,"('Run Away With Me', 'Mina Minimegapack 6 (daunrealonez)')"
307153,1224.44,1.0209,technical,"(""Sailor's Prayer"", ""Skwid's Minipack 5 (Edition)"")"
323286,1230.61,1.0208,technical,"('Enigmatic Feeling', 'Valedumps 2')"
323339,1035.37,1.0208,technical,"('Out of It (Phizicist Remix)', 'Valedumps')"
280594,1667.31,1.0207,technical,"('Everlasting 2x speed', ""Kaiten's dumbstream pack 4"")"
302671,1554.62,1.0203,technical,"(""Trouble Kuroneko Man'yuuki"", 'Russian Underground')"
285331,1242.3,1.0201,technical,"('h e y   y a !', 'Minty Fresh Pack 4')"
264141,1235.16,1.02,technical,"('Urashima Effect', 'Elexon')"
307113,1147.27,1.02,technical,"('Middle Fingers Up', ""Skwid's Minipack 7 (Assault Edition)"")"
282003,1197.51,1.0199,technical,"('Watch', 'Lofty Minipack 4 (Paradise Loft)')"
288972,972.27,1.0199,technical,"('Do It This Way', 'ODIPack3')"
342594,1013.17,1.0199,technical,"('[2-5] Like A Man', 'Etterna Echelon Pack')"
317094,1074.79,1.0198,technical,"('Get Your Game On', 'Suomi 100.5')"
287694,1097.64,1.0196,technical,"('munou', 'Monheim Feedbacker Pack')"
255744,1260.7,1.0195,technical,"('ENERGY SYNERGY MATRIX', 'Celeb Dumplings (Delicious Edition)')"
285366,1130.94,1.0194,technical,"('Six Feet Deep (feat. Neoni)', 'Minty Fresh Pack 4')"
255743,1487.3,1.0193,technical,"('CENSORED!!', 'Celeb Dumplings (Delicious Edition)')"
285778,1255.12,1.0193,technical,"(""For A Pessimist I'm Pretty Optimistic"", 'Mina Minimegapack 3')"
309046,1124.06,1.0193,technical,"('Las Avispas', 'SMOC EXTRA')"
283084,1454.07,1.0192,technical,"('Spider Dance (Camellia Remix)', ""Lemon's Panty Shots 2 - Pantiless"")"
290951,1255.71,1.0192,technical,"('Setsujou! Hyakka Ryouran', 'Nixo pack 0')"
322807,1347.17,1.0192,technical,"('Hold Angel', 'Untitled_unrevised')"
331558,1467.17,1.0192,technical,"('Mortal Kombat', 'Caustic_Conversion')"
285377,1181.85,1.0191,technical,"('Breaking Neptune', 'Minty Fresh Pack 3')"
307182,1220.86,1.0191,technical,"('Beat your Heart', ""Skwid's Minipack 3 (Metamemes And More Anime Edition)"")"
283170,1234.97,1.019,technical,"('Necrophilia', ""Lemon's Fruit Snacks"")"
285419,1134.61,1.019,technical,"('F%CK 4NIM3', 'Minty Fresh Pack 3')"
285471,1241.19,1.0189,technical,"('Feel It Still', 'Minty Fresh Pack 2')"
264807,1199.93,1.0188,technical,"('ETERNAL DRAIN', 'Fennec Fantasy')"
271661,1442.96,1.0188,technical,"('Rengoku-Purgatorium-', 'hi19hi19 Pack 6 - Long Have We Waited')"
253596,1372.32,1.0187,technical,"('INSANE INFLAME', 'Bad.End')"
329987,1206.36,1.0187,technical,"('OnToMe', 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
281983,1070.27,1.0185,technical,"('GELATO', 'Lofty Minipack 4 (Paradise Loft)')"
283123,1157.01,1.0185,technical,"('4172756869 (isagen remix)', ""Lemon's Fruit Snacks 2"")"
285390,1271.14,1.0185,technical,"(""Nika's Demons"", 'Minty Fresh Pack 3')"
285682,1210.86,1.0184,technical,"('Paparazzi', 'Mina Minimegapack 6 (daunrealonez)')"
260925,1556.82,1.0182,technical,"('F Song', 'Crazy Culinary Revolutions')"
285235,1684.34,1.0182,technical,"('Utae! (Minacycle version)', 'Minty zFarts Pack 2')"
285687,1722.96,1.0182,technical,"('Peut-Etre Toi', 'Mina Minimegapack 6 (daunrealonez)')"
322813,1178.08,1.0181,technical,"(""She's Haunting Me"", 'Untitled_unrevised')"
337979,1208.44,1.0181,technical,"(""velaachlorine's OP"", '.ricetoasted')"
323311,1176.81,1.018,technical,"('Puff Daddy', 'Valedumps 2')"
316951,1255.19,1.0179,technical,"('KIRKAPUSHER', 'Suomi 101')"
255611,1349.13,1.0176,technical,"('Monologue', 'cesspool of ribal 3')"
282009,1176.8,1.0175,technical,"('z9Fortune Teller', 'Lofty Minipack 4 (Paradise Loft)')"
286262,1180.78,1.0175,technical,"('A Beautifull Degeneracy (Remix by Stazma The Junglechrist)', 'Memories of Flower')"
307189,1260.72,1.0174,technical,"('Days', ""Skwid's Minipack 2 (Zenith Eoe Edition)"")"
281978,1142.98,1.0173,technical,"('In a Dream', 'Lofty Minipack 4 (Paradise Loft)')"
285813,1380.23,1.0173,technical,"('La Notte Etterna', 'Mina Minimegapack')"
317126,1226.5,1.0173,technical,"('Esson Baariin', 'Suomi 100.5')"
323180,1183.6,1.0172,technical,"('CHILDREN OF THE CORN', 'Valedumps 3 (Route B)')"
261849,1026.21,1.0168,technical,"('Celo Noč', ""DumpAss Dude's Dream 2"")"
304358,1456.4,1.0168,technical,"('Hitsugi to Futago', 'Sawasdee ET')"
282156,1177.87,1.0162,technical,"('[7-5] Orinoco Flow', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
287693,1019.88,1.0162,technical,"('[3-42]', 'Monheim Feedbacker Pack')"
354696,1138.81,1.0162,technical,"('C H A O S', 'Valedumps 4')"
280722,1237.21,1.0161,technical,"('Candy Star (t+pazolite Remix)', 'Jumpstream Peru 2')"
285530,1477.03,1.016,technical,"('Sono Tamashii Ni Yasuragi Wo Dignity of Spirit', 'Minty Fresh Pack 1')"
250578,1198.39,1.0159,technical,"('Cha-La Head-Cha-La', 'Anime Sucks Ass 1')"
282075,1126.33,1.0159,technical,"('Cruel Summer', 'Lofty Dump MiniPack 2')"
285399,1406.01,1.0158,technical,"('Coffee Eyes', 'Minty Fresh Pack 3')"
321837,1249.17,1.0158,technical,"('COSMONAUTS', 'timdam snackpack')"
339896,1172.67,1.0158,technical,"('Amazing', 'Cucktech')"
342784,1165.34,1.0156,technical,"('blooms', 'interesting files i found in my discord dms')"
272603,1387.21,1.0155,technical,"('comme le vent', 'Hard Songs Megapack Volume 8')"
285435,1537.37,1.0155,technical,"('Telephone', 'Minty Fresh Pack 2')"
301047,1267.64,1.0155,technical,"('her', 'P3Pack1')"
324058,1137.75,1.0155,technical,"('Everything Will Freeze', 'We Are The Sound')"
250567,1347.57,1.0154,technical,"('Motteke! Sailor Fuku', 'Anime Sucks Ass 1')"
317056,1193.27,1.0153,technical,"('Luurangon luut', 'Suomi 100')"
323303,1316.05,1.0153,technical,"('Rake', 'Valedumps 2')"
281980,1279.6,1.0152,technical,"('FUCK 4N1M3', 'Lofty Minipack 4 (Paradise Loft)')"
323136,1254.22,1.0152,technical,"('Breaking The Habit', 'Valedumps 3 (Route B)')"
250571,1166.65,1.015,technical,"('JUST COMMUNICATION', 'Anime Sucks Ass 1')"
301006,1248.0,1.015,technical,"('Dodji i Uzmi Me', 'Pachka Dampov (Suka Blyat Ed)')"
302238,1191.68,1.015,technical,"('[4-2] Amazing Horse', 'Rebound Dump Collection Megapack')"
283161,1487.97,1.0148,technical,"('WOMBO COMBO!!!!', ""Lemon's Fruit Snacks"")"
285254,1465.89,1.0148,technical,"('GAYCORE', 'Minty zFarts Pack 2')"
323167,1326.6,1.0147,technical,"('Heathens (Magnetude Bootleg)', 'Valedumps 3 (Route B)')"
323291,941.2,1.0147,technical,"('Intuition', 'Valedumps 2')"
285453,1296.77,1.0146,technical,"('Ochki Sobchak', 'Minty Fresh Pack 2')"
290751,1175.08,1.0144,technical,"('Stinger', 'Nuclear Blast JS Awesome Bomb Filez 2')"
338997,1243.72,1.0144,technical,"('DANGEROOOOUS JUNGLE (Extended)', 'Polarin Pack 4')"
255751,1247.99,1.0143,technical,"('Signal', 'Celeb Dumplings (Delicious Edition)')"
308858,1253.93,1.0142,technical,"('BUNA*SYNERGY!!!', 'SMOC EXTRA')"
261932,1215.47,1.0141,technical,"('Panda', ""DumpAss Dude's Dream"")"
264838,1101.67,1.0141,technical,"('Toki wo Kizamu Uta', 'Fennec Fallacy')"
258885,1134.44,1.014,technical,"('BLYTHE', 'Rebound Vibrajacking Pack III')"
282175,1138.25,1.014,technical,"(""[6-5] A Geisha's Dream (Ruffage Remix)"", 'Lofty Dump Minipack 3 (Xclusive Edition)')"
315265,1200.87,1.014,technical,"('My Love is a Stapler', 'TESTOPACK')"
323327,1470.58,1.0139,technical,"('Hollywood Squares', 'Valedumps 2')"
283192,1569.74,1.0138,technical,"('Nhelv', ""Lemon's Fruit Snacks"")"
255752,1068.19,1.0136,technical,"('The Fo Five', 'Celeb Dumplings (Delicious Edition)')"
262642,1480.39,1.0136,technical,"('Fukashigi no Karte (FULL)', 'dopamine micropack')"
342854,1441.66,1.0136,technical,"('METAMORPHOSIS (Sped Up)', 'interesting files i found in my discord dms')"
285279,1397.81,1.0135,technical,"('Juju on that Beat', 'Minty zFarts Pack 1')"
273858,1015.51,1.0134,technical,"(""Heavy's Heaven"", 'IcyWorld MiniPack 2')"
316607,1147.31,1.0134,technical,"(""Don't Let Me Be The First"", 'Super Polska Chordjack #3')"
282031,1412.78,1.0133,technical,"('My Boo', 'Lofty Minipack 3')"
321775,1202.78,1.0133,technical,"('Lost Stars', 'Timdam Snackpack 2')"
285428,1106.78,1.0132,technical,"('Vision', 'Minty Fresh Pack 3')"
324124,1138.29,1.0131,technical,"('Excessive Funeral', 'VSRG Charting Minipack 1')"
270323,1723.62,1.013,technical,"('暗黒舞踏会', 'Grape Cola 2')"
285290,1199.82,1.013,technical,"('Eclipse', 'Minty zFarts Pack 1')"
285523,1208.49,1.013,technical,"('Double Monk', 'Minty Fresh Pack 1')"
271743,1133.25,1.0129,technical,"('Super Soaker', 'hi19hi19 Pack 4 - Modern Keyboardsmash')"
271754,1066.04,1.0129,technical,"(""Shannon's Theorem"", 'hi19hi19 Pack 4 - Modern Keyboardsmash')"
282030,1282.09,1.0129,technical,"('Se Oikea', 'Lofty Minipack 4 (Paradise Loft)')"
289052,989.17,1.0129,technical,"('My So-Called Life', 'ODIPack3')"
307103,1152.04,1.0126,technical,"('Shadow and Truth', ""Skwid's Minipack 8 (Ok Here It Is Edition)"")"
307174,1184.24,1.0125,technical,"('Ichizu Recipe', ""Skwid's Minipack 3 (Metamemes And More Anime Edition)"")"
342606,1030.11,1.0122,technical,"('[2-3] Duvet', 'Etterna Echelon Pack')"
274841,1456.9,1.0121,technical,"('ALONE', 'James May Minipack 6')"
321803,1442.88,1.0121,technical,"('Unmeiron', 'Timdam Snackpack 2')"
282099,1189.01,1.012,technical,"(""Don't You Want Me"", 'Lofty Dump MiniPack')"
271671,775.8,1.0119,technical,"('Infernoplex', 'hi19hi19 Pack 6 - Long Have We Waited')"
285459,1208.95,1.0119,technical,"('Radioactive', 'Minty Fresh Pack 2')"
323253,1052.35,1.0119,technical,"('Fun Tonight', 'Valedumps 3 (Route A)')"
333454,967.64,1.0118,technical,"('Ascension to Heaven', '#774 Etterna Explosion Excitepack')"
255701,1421.1,1.0115,technical,"('DECAPITATION', 'Certified Hood Classics')"
323304,1216.13,1.0114,technical,"('Devil Trigger', 'Valedumps 2')"
270386,1414.89,1.0113,technical,"('驟雨の狭間', 'Grape Cola')"
273402,1166.82,1.0112,technical,"('THE BOX', 'Initial J Extra Stage')"
285528,1216.99,1.0112,technical,"('Old Heaven', 'Minty Fresh Pack 1')"
323334,1113.82,1.0111,technical,"('U CAN RUN BUT U CANT HIDE', 'Valedumps')"
342852,1900.36,1.0111,technical,"('Grilletto', 'interesting files i found in my discord dms')"
257795,1418.73,1.0108,technical,"('Never Let Me Go', 'cesspool of ribal 4')"
285375,1161.04,1.0108,technical,"('Somebody Told Me', 'Minty Fresh Pack 3')"
290699,956.14,1.0108,technical,"('Broken Toes', 'Nuclear Blast JS Awesome Bomb Filez 4')"
323216,951.54,1.0108,technical,"('Apple Shampoo', 'Valedumps 3 (Route A)')"
271724,1219.47,1.0107,technical,"('Theme of Rashid', 'hi19hi19 Pack 5 - Streams and Memes')"
323195,982.36,1.0107,technical,"('E Jumpstyle', 'Valedumps 3 (Route A)')"
266612,1079.96,1.0106,technical,"('ぼくらの16bit戦争', 'Nuclear Blast JS Awesome Bomb Filez 5')"
285698,1243.83,1.0106,technical,"('A Tribute to a Tribute to Midare', 'Mina Minimegapack 6 (daunrealonez)')"
285326,1189.47,1.0105,technical,"('Ceaseless Memories of Separation', 'Minty Fresh Pack 4')"
323355,1011.09,1.0105,technical,"('In My System', 'Valedumps')"
270382,1602.93,1.0104,technical,"('大地の閾を探して (Cut Ver.)', 'Grape Cola')"
280701,1219.7,1.0104,technical,"('Extraordinary Future', 'Jumpstream Peru 2')"
282036,1284.22,1.0104,technical,"('Replay', 'Lofty Minipack 3')"
261432,1279.07,1.0102,technical,"('Hana wa Odore ya Iroha ni Ho', 'D E N P A C K  D E F E N S E  F O R C E')"
262416,1179.89,1.0101,technical,"('Cras numquam scire', ""DourGent's Minipack 4"")"
250584,1156.53,1.0099,technical,"('Gurenge', 'Anime Sucks Ass 1')"
285409,1070.98,1.0099,technical,"('Gimme that Swing', 'Minty Fresh Pack 3')"
285283,1388.14,1.0098,technical,"('SELL MA HO', 'Minty zFarts Pack 1')"
342595,1869.48,1.0098,technical,"('[F-BOSS] Long Tall Eyelash (Ken Ishii Mix)', 'Etterna Echelon Pack')"
250583,1090.68,1.0096,technical,"('JoJo ~Sono Chi no Sadame~', 'Anime Sucks Ass 1')"
261817,1316.65,1.0093,technical,"('Kemeko Deluxe!', 'Dump Parade')"
268248,1325.85,1.0093,technical,"('dreamless wanderer', 'Fullerene Shift')"
328444,1357.22,1.0093,technical,"('Forgotten', 'Yolomania Vol. 4')"
266623,1104.11,1.0092,technical,"(""o'er the flood"", 'FFR Community Pack 4')"
342798,1818.23,1.0092,technical,"('blissful overdose', 'interesting files i found in my discord dms')"
261458,1297.58,1.0091,technical,"('Indoor Kei Nara Trackmaker (OKTA. Reprod.)', 'Denpack Append')"
323357,1225.47,1.0091,technical,"('Shonan Zoku -Cannibal Coast-', 'Valedumps')"
342590,1069.47,1.0091,technical,"('[3-4] Disconnected Hardkore', 'Etterna Echelon Pack')"
250524,1170.18,1.0089,technical,"('Fuck U Betta (Nightcore Mix)', 'Anime Sucks Ass  3')"
281997,1168.52,1.0088,technical,"('Gypsy Queen', 'Lofty Minipack 4 (Paradise Loft)')"
285251,1384.11,1.0088,technical,"('Take a hint', 'Minty zFarts Pack 2')"
250541,961.59,1.0084,technical,"('BRE@TH\\/\\/LESS', 'Anime Sucks Ass 2')"
256023,1257.68,1.0084,technical,"('hitbox samurai', 'Bursts Of A Teitoku Kai')"
264815,1336.79,1.0084,technical,"('DIAVOLT Tube', 'Fennec Fantasy')"
249310,1077.35,1.0083,technical,"(""Pocari Freakz (JAKAZiD's Jet Sweat Radio Remix)"", 'Acerola')"
250499,1108.51,1.008,technical,"('Solo (Nightcore)', 'Anime Sucks Ass  3')"
255749,1134.88,1.008,technical,"('DUMPLINGS', 'Celeb Dumplings (Delicious Edition)')"
285482,1281.37,1.008,technical,"('fuck ANIME', 'Minty Fresh Pack 2')"
282100,1240.94,1.0078,technical,"(""Don't Fence Me In"", 'Lofty Dump MiniPack')"
323301,1295.5,1.0078,technical,"('Shindeiru', 'Valedumps 2')"
307142,1262.81,1.0077,technical,"('New Dynamic', ""Skwid's Minipack 5 (Edition)"")"
